trial,type,wf,response,RT,correct,subj,length,delay,block
7,lure,HF,0,1.546000004,1,56,Long,Immed,b0
8,lure,HF,1,0.921000004,0,56,Long,Immed,b0
9,target,LF,1,0.888999999,1,56,Long,Immed,b0
10,lure,LF,0,1.08099997,1,56,Long,Immed,b0
11,target,LF,0,1.705000043,0,56,Long,Immed,b0
12,lure,HF,0,0.912999988,1,56,Long,Immed,b0
13,lure,LF,0,0.825999975,1,56,Long,Immed,b0
14,target,HF,1,0.848999977,1,56,Long,Immed,b0
15,target,LF,1,0.680999994,1,56,Long,Immed,b0
16,lure,HF,0,0.785000026,1,56,Long,Immed,b0
17,lure,HF,0,3.088999987,1,56,Long,Immed,b0
18,lure,LF,0,0.994000018,1,56,Long,Immed,b0
19,target,LF,1,0.721000016,1,56,Long,Immed,b0
20,lure,HF,0,0.824999988,1,56,Long,Immed,b0
21,target,HF,0,1.041000009,0,56,Long,Immed,b0
22,lure,LF,0,0.86500001,1,56,Long,Immed,b0
23,target,HF,1,0.77700001,1,56,Long,Immed,b0
24,target,HF,1,0.737999976,1,56,Long,Immed,b1
25,target,LF,1,0.666000009,1,56,Long,Immed,b1
26,lure,HF,1,0.792999983,0,56,Long,Immed,b1
27,target,HF,1,1.360999942,1,56,Long,Immed,b1
28,lure,LF,0,0.816999972,1,56,Long,Immed,b1
29,lure,HF,0,1.840999961,1,56,Long,Immed,b1
30,target,LF,1,0.728999972,1,56,Long,Immed,b1
31,target,HF,1,0.657000005,1,56,Long,Immed,b1
32,lure,LF,0,0.880999982,1,56,Long,Immed,b1
33,lure,LF,0,0.842000008,1,56,Long,Immed,b1
34,lure,HF,0,0.888999999,1,56,Long,Immed,b1
35,target,HF,0,0.616999984,0,56,Long,Immed,b1
36,target,LF,1,0.633000016,1,56,Long,Immed,b1
37,lure,LF,0,0.754000008,1,56,Long,Immed,b1
38,target,HF,1,0.722000003,1,56,Long,Immed,b1
39,target,LF,1,0.745999992,1,56,Long,Immed,b1
40,target,HF,1,0.648999989,1,56,Long,Immed,b1
41,target,LF,1,0.625,1,56,Long,Immed,b1
42,target,HF,0,0.736999989,0,56,Long,Immed,b1
43,target,HF,1,1.409000039,1,56,Long,Immed,b1
44,lure,HF,0,0.856999993,1,56,Long,Immed,b1
45,lure,LF,0,0.728999972,1,56,Long,Immed,b1
46,lure,LF,0,0.68900001,1,56,Long,Immed,b1
47,target,LF,1,0.785000026,1,56,Long,Immed,b1
48,lure,LF,0,0.68900001,1,56,Long,Immed,b2
49,lure,LF,0,0.648999989,1,56,Long,Immed,b2
50,target,LF,0,0.586000025,0,56,Long,Immed,b2
51,target,LF,1,0.672999978,1,56,Long,Immed,b2
52,target,LF,1,1.041000009,1,56,Long,Immed,b2
53,target,HF,1,0.762000024,1,56,Long,Immed,b2
54,lure,LF,0,0.681999981,1,56,Long,Immed,b2
55,lure,HF,1,0.800999999,0,56,Long,Immed,b2
56,lure,LF,0,0.577000022,1,56,Long,Immed,b2
57,target,LF,1,1.144999981,1,56,Long,Immed,b2
58,target,LF,1,0.833000004,1,56,Long,Immed,b2
59,lure,LF,0,1.353000045,1,56,Long,Immed,b2
60,lure,LF,0,2.713000059,1,56,Long,Immed,b2
61,target,HF,1,0.648999989,1,56,Long,Immed,b2
62,lure,HF,0,0.584999979,1,56,Long,Immed,b2
63,target,LF,1,0.648999989,1,56,Long,Immed,b2
64,lure,HF,0,0.873000026,1,56,Long,Immed,b2
65,target,LF,0,0.690999985,0,56,Long,Immed,b2
66,target,HF,1,0.592999995,1,56,Long,Immed,b2
67,target,HF,1,3.928999901,1,56,Long,Immed,b2
68,lure,HF,0,0.592999995,1,56,Long,Immed,b2
69,target,LF,1,0.672999978,1,56,Long,Immed,b2
70,target,LF,1,0.968999982,1,56,Long,Immed,b2
71,target,LF,1,1.008999944,1,56,Long,Immed,b2
72,target,HF,1,2.040999889,1,56,Long,Immed,b3
73,target,HF,1,1.600999951,1,56,Long,Immed,b3
74,lure,LF,1,0.640999973,0,56,Long,Immed,b3
75,lure,LF,0,0.649999976,1,56,Long,Immed,b3
76,lure,HF,0,0.681999981,1,56,Long,Immed,b3
77,target,LF,1,1.626000047,1,56,Long,Immed,b3
78,lure,HF,1,1.273000002,0,56,Long,Immed,b3
79,lure,LF,0,0.584999979,1,56,Long,Immed,b3
80,target,LF,0,0.640999973,0,56,Long,Immed,b3
81,target,HF,1,2.545000076,1,56,Long,Immed,b3
82,lure,LF,0,0.648999989,1,56,Long,Immed,b3
83,lure,HF,0,0.745000005,1,56,Long,Immed,b3
84,target,HF,0,0.704999983,0,56,Long,Immed,b3
85,target,HF,1,0.625,1,56,Long,Immed,b3
86,lure,HF,0,0.961000025,1,56,Long,Immed,b3
87,lure,HF,0,0.681999981,1,56,Long,Immed,b3
88,lure,HF,0,1.312999964,1,56,Long,Immed,b3
89,lure,HF,0,0.737999976,1,56,Long,Immed,b3
90,lure,HF,0,0.903999984,1,56,Long,Immed,b3
91,lure,LF,0,0.634000003,1,56,Long,Immed,b3
92,target,HF,0,0.592999995,0,56,Long,Immed,b3
93,target,HF,0,0.816999972,0,56,Long,Immed,b3
94,target,HF,1,0.824999988,1,56,Long,Immed,b3
95,target,LF,1,1.312999964,1,56,Long,Immed,b3
0,target,HF,0,1.404999971,0,56,Short,Delay,b0
1,target,HF,1,0.888999999,1,56,Short,Delay,b0
2,target,LF,1,0.912999988,1,56,Short,Delay,b0
3,lure,HF,0,0.897000015,1,56,Short,Delay,b0
4,lure,LF,0,0.68900001,1,56,Short,Delay,b0
5,lure,LF,0,0.665000021,1,56,Short,Delay,b0
6,lure,LF,0,0.944999993,1,56,Short,Delay,b0
7,lure,HF,0,0.665000021,1,56,Short,Delay,b0
8,lure,LF,0,0.672999978,1,56,Short,Delay,b0
9,lure,HF,0,1.330000043,1,56,Short,Delay,b0
10,lure,HF,0,0.640999973,1,56,Short,Delay,b0
11,target,HF,1,0.745000005,1,56,Short,Delay,b0
12,lure,LF,0,0.760999978,1,56,Short,Delay,b0
13,target,LF,1,0.704999983,1,56,Short,Delay,b0
14,target,HF,1,0.713999987,1,56,Short,Delay,b0
15,lure,HF,0,0.801999986,1,56,Short,Delay,b0
16,target,LF,0,0.657000005,0,56,Short,Delay,b0
17,target,HF,0,0.616999984,0,56,Short,Delay,b0
18,lure,HF,0,1.281000018,1,56,Short,Delay,b0
19,target,LF,1,1.152999997,1,56,Short,Delay,b0
20,target,LF,1,0.77700001,1,56,Short,Delay,b0
21,lure,LF,0,1.328999996,1,56,Short,Delay,b0
22,target,HF,1,0.68900001,1,56,Short,Delay,b0
23,target,LF,1,0.648999989,1,56,Short,Delay,b0
0,lure,HF,0,1.325999975,1,56,Short,Immed,b0
1,target,LF,1,1.569000006,1,56,Short,Immed,b0
2,target,LF,1,0.546000004,1,56,Short,Immed,b0
3,lure,HF,0,0.810000002,1,56,Short,Immed,b0
4,lure,HF,0,0.728999972,1,56,Short,Immed,b0
5,lure,LF,0,0.77700001,1,56,Short,Immed,b0
6,target,HF,1,0.833000004,1,56,Short,Immed,b0
7,lure,LF,0,0.792999983,1,56,Short,Immed,b0
8,target,HF,1,0.665000021,1,56,Short,Immed,b0
9,target,LF,0,0.753000021,0,56,Short,Immed,b0
10,target,LF,0,0.888999999,0,56,Short,Immed,b0
11,lure,LF,0,0.68900001,1,56,Short,Immed,b0
12,lure,LF,0,2.753999949,1,56,Short,Immed,b0
13,lure,LF,0,0.672999978,1,56,Short,Immed,b0
14,target,LF,1,0.601000011,1,56,Short,Immed,b0
15,target,LF,1,0.768999994,1,56,Short,Immed,b0
16,lure,HF,0,0.625,1,56,Short,Immed,b0
17,target,HF,0,1.904999971,0,56,Short,Immed,b0
18,lure,HF,0,0.856999993,1,56,Short,Immed,b0
19,target,HF,1,1.304999948,1,56,Short,Immed,b0
20,lure,LF,0,0.816999972,1,56,Short,Immed,b0
21,lure,HF,0,0.728999972,1,56,Short,Immed,b0
22,target,HF,1,0.697000027,1,56,Short,Immed,b0
23,target,HF,1,0.657000005,1,56,Short,Immed,b0
0,lure,LF,0,0.907999992,1,56,Long,Delay,b0
1,target,LF,1,0.824999988,1,56,Long,Delay,b0
2,target,LF,1,0.672999978,1,56,Long,Delay,b0
3,lure,LF,0,0.888999999,1,56,Long,Delay,b0
4,target,HF,1,0.640999973,1,56,Long,Delay,b0
5,lure,HF,0,0.825999975,1,56,Long,Delay,b0
6,lure,HF,0,0.675000012,1,56,Long,Delay,b0
7,lure,LF,0,0.809000015,1,56,Long,Delay,b0
8,lure,HF,0,1.08099997,1,56,Long,Delay,b0
9,lure,HF,0,0.68900001,1,56,Long,Delay,b0
10,lure,HF,0,0.584999979,1,56,Long,Delay,b0
11,lure,HF,0,0.584999979,1,56,Long,Delay,b0
12,target,HF,1,0.968999982,1,56,Long,Delay,b0
13,target,HF,0,1.625,0,56,Long,Delay,b0
14,lure,HF,0,0.736999989,1,56,Long,Delay,b0
15,target,LF,0,0.760999978,0,56,Long,Delay,b0
16,target,LF,1,0.736999989,1,56,Long,Delay,b0
17,lure,LF,0,0.666000009,1,56,Long,Delay,b0
18,lure,HF,0,1.032999992,1,56,Long,Delay,b0
19,target,LF,1,0.936999977,1,56,Long,Delay,b0
20,lure,HF,0,0.777999997,1,56,Long,Delay,b0
21,target,HF,1,0.546000004,1,56,Long,Delay,b0
22,target,LF,1,1.018000007,1,56,Long,Delay,b0
23,lure,HF,0,1.264999986,1,56,Long,Delay,b0
24,target,LF,1,0.880999982,1,56,Long,Delay,b1
25,lure,HF,0,0.976999998,1,56,Long,Delay,b1
26,target,HF,1,0.760999978,1,56,Long,Delay,b1
27,lure,HF,0,1.32099998,1,56,Long,Delay,b1
28,lure,LF,0,2.009000063,1,56,Long,Delay,b1
29,target,HF,1,0.745000005,1,56,Long,Delay,b1
30,lure,LF,0,0.77700001,1,56,Long,Delay,b1
31,lure,LF,0,0.640999973,1,56,Long,Delay,b1
32,lure,HF,0,1.082000017,1,56,Long,Delay,b1
33,target,HF,1,0.728999972,1,56,Long,Delay,b1
34,target,HF,1,0.68900001,1,56,Long,Delay,b1
35,lure,LF,0,0.897000015,1,56,Long,Delay,b1
36,target,LF,1,0.94599998,1,56,Long,Delay,b1
37,lure,LF,1,0.704999983,0,56,Long,Delay,b1
38,target,LF,1,0.728999972,1,56,Long,Delay,b1
39,target,HF,1,0.704999983,1,56,Long,Delay,b1
40,target,HF,1,0.848999977,1,56,Long,Delay,b1
41,target,LF,0,1.976999998,0,56,Long,Delay,b1
42,lure,HF,1,0.665000021,0,56,Long,Delay,b1
43,lure,LF,0,0.640999973,1,56,Long,Delay,b1
44,lure,HF,0,1.281000018,1,56,Long,Delay,b1
45,target,LF,1,0.976999998,1,56,Long,Delay,b1
46,lure,LF,0,0.64200002,1,56,Long,Delay,b1
47,lure,LF,0,1.105000019,1,56,Long,Delay,b1
48,target,HF,1,1.08099997,1,56,Long,Delay,b2
49,lure,LF,0,1.376999974,1,56,Long,Delay,b2
50,target,LF,0,1.345999956,0,56,Long,Delay,b2
51,target,HF,1,0.657000005,1,56,Long,Delay,b2
52,target,LF,1,2.096999884,1,56,Long,Delay,b2
53,lure,LF,0,0.736999989,1,56,Long,Delay,b2
54,lure,LF,0,0.640999973,1,56,Long,Delay,b2
55,target,LF,0,0.552999973,0,56,Long,Delay,b2
56,target,HF,0,1.273000002,0,56,Long,Delay,b2
57,target,HF,1,1.746000051,1,56,Long,Delay,b2
58,target,HF,1,1.008999944,1,56,Long,Delay,b2
59,lure,LF,0,1.192999959,1,56,Long,Delay,b2
60,lure,LF,0,1.225000024,1,56,Long,Delay,b2
61,target,LF,1,0.640999973,1,56,Long,Delay,b2
62,target,LF,1,2.650000095,1,56,Long,Delay,b2
63,target,LF,0,0.873000026,0,56,Long,Delay,b2
64,lure,HF,0,1.23300004,1,56,Long,Delay,b2
65,lure,LF,0,0.968999982,1,56,Long,Delay,b2
66,target,LF,0,0.681999981,0,56,Long,Delay,b2
67,target,HF,0,0.521000028,0,56,Long,Delay,b2
68,target,LF,0,1.498000026,0,56,Long,Delay,b2
69,target,HF,0,0.713,0,56,Long,Delay,b2
70,target,HF,0,0.657000005,0,56,Long,Delay,b2
71,target,HF,1,1.024999976,1,56,Long,Delay,b2
72,target,HF,1,1.065000057,1,56,Long,Delay,b3
73,lure,HF,0,1.401000023,1,56,Long,Delay,b3
74,lure,HF,0,0.592999995,1,56,Long,Delay,b3
75,lure,HF,0,0.721000016,1,56,Long,Delay,b3
76,target,LF,1,1.210000038,1,56,Long,Delay,b3
77,lure,HF,0,1.56099999,1,56,Long,Delay,b3
78,lure,HF,0,0.633000016,1,56,Long,Delay,b3
79,lure,HF,0,0.666000009,1,56,Long,Delay,b3
80,lure,HF,0,0.94599998,1,56,Long,Delay,b3
81,target,LF,1,0.722000003,1,56,Long,Delay,b3
82,target,HF,1,0.64200002,1,56,Long,Delay,b3
83,lure,LF,0,0.672999978,1,56,Long,Delay,b3
84,target,LF,0,2.897000074,0,56,Long,Delay,b3
85,lure,LF,0,2.200999975,1,56,Long,Delay,b3
86,target,LF,0,0.704999983,0,56,Long,Delay,b3
87,target,HF,1,1.001000047,1,56,Long,Delay,b3
88,lure,LF,0,0.77700001,1,56,Long,Delay,b3
89,target,HF,0,1.034000039,0,56,Long,Delay,b3
90,lure,LF,0,0.79400003,1,56,Long,Delay,b3
91,lure,LF,0,0.930000007,1,56,Long,Delay,b3
92,target,HF,1,0.70599997,1,56,Long,Delay,b3
93,lure,HF,0,0.850000024,1,56,Long,Delay,b3
94,target,LF,1,0.728999972,1,56,Long,Delay,b3
95,lure,LF,0,0.760999978,1,56,Long,Delay,b3
0,target,LF,1,2.611999989,1,57,Long,Immed,b0
1,target,HF,1,1.088999987,1,57,Long,Immed,b0
2,lure,LF,0,0.745000005,1,57,Long,Immed,b0
3,target,HF,1,0.833000004,1,57,Long,Immed,b0
4,target,HF,0,1.184999943,0,57,Long,Immed,b0
5,target,LF,1,0.730000019,1,57,Long,Immed,b0
6,target,HF,0,0.92900002,0,57,Long,Immed,b0
7,lure,HF,0,0.578000009,1,57,Long,Immed,b0
8,lure,LF,0,0.704999983,1,57,Long,Immed,b0
9,target,HF,1,0.704999983,1,57,Long,Immed,b0
10,lure,LF,0,0.648999989,1,57,Long,Immed,b0
11,target,HF,0,0.77700001,0,57,Long,Immed,b0
12,lure,HF,0,0.968999982,1,57,Long,Immed,b0
13,lure,LF,0,1.01699996,1,57,Long,Immed,b0
14,lure,HF,0,0.760999978,1,57,Long,Immed,b0
15,lure,LF,0,0.728999972,1,57,Long,Immed,b0
16,lure,HF,0,0.697000027,1,57,Long,Immed,b0
17,target,LF,1,0.584999979,1,57,Long,Immed,b0
18,lure,HF,0,1.656999946,1,57,Long,Immed,b0
19,lure,HF,0,0.897000015,1,57,Long,Immed,b0
20,target,HF,1,0.640999973,1,57,Long,Immed,b0
21,target,LF,1,0.704999983,1,57,Long,Immed,b0
22,lure,LF,1,1.041000009,0,57,Long,Immed,b0
23,lure,LF,0,0.730000019,1,57,Long,Immed,b0
24,lure,HF,0,0.713,1,57,Long,Immed,b1
25,lure,HF,0,0.912999988,1,57,Long,Immed,b1
26,lure,HF,0,0.537,1,57,Long,Immed,b1
27,lure,HF,0,0.785000026,1,57,Long,Immed,b1
28,lure,LF,0,0.672999978,1,57,Long,Immed,b1
29,target,LF,1,0.625,1,57,Long,Immed,b1
30,target,HF,1,0.697000027,1,57,Long,Immed,b1
31,lure,HF,1,0.888999999,0,57,Long,Immed,b1
32,target,LF,1,0.680999994,1,57,Long,Immed,b1
33,target,HF,1,0.785000026,1,57,Long,Immed,b1
34,lure,LF,0,0.848999977,1,57,Long,Immed,b1
35,lure,LF,0,0.962000012,1,57,Long,Immed,b1
36,lure,LF,0,0.634000003,1,57,Long,Immed,b1
37,target,HF,1,0.601000011,1,57,Long,Immed,b1
38,target,LF,1,0.760999978,1,57,Long,Immed,b1
39,target,HF,1,0.616999984,1,57,Long,Immed,b1
40,lure,LF,0,0.672999978,1,57,Long,Immed,b1
41,lure,LF,0,0.889999986,1,57,Long,Immed,b1
42,lure,HF,0,0.56099999,1,57,Long,Immed,b1
43,lure,LF,0,0.513000011,1,57,Long,Immed,b1
44,target,HF,1,0.665000021,1,57,Long,Immed,b1
45,target,LF,1,0.86500001,1,57,Long,Immed,b1
46,target,LF,0,0.792999983,0,57,Long,Immed,b1
47,lure,LF,0,0.569000006,1,57,Long,Immed,b1
48,target,LF,1,0.609000027,1,57,Long,Immed,b2
49,target,LF,1,0.665000021,1,57,Long,Immed,b2
50,target,LF,1,1.082000017,1,57,Long,Immed,b2
51,lure,LF,0,1.417000055,1,57,Long,Immed,b2
52,lure,HF,0,0.609000027,1,57,Long,Immed,b2
53,lure,LF,0,0.77700001,1,57,Long,Immed,b2
54,lure,HF,0,0.528999984,1,57,Long,Immed,b2
55,target,HF,1,0.680999994,1,57,Long,Immed,b2
56,target,LF,0,0.697000027,0,57,Long,Immed,b2
57,lure,LF,0,1.113000035,1,57,Long,Immed,b2
58,target,LF,1,0.769999981,1,57,Long,Immed,b2
59,lure,HF,0,0.736999989,1,57,Long,Immed,b2
60,target,HF,1,0.657000005,1,57,Long,Immed,b2
61,lure,HF,0,1.041000009,1,57,Long,Immed,b2
62,lure,LF,0,0.609000027,1,57,Long,Immed,b2
63,lure,LF,0,0.592999995,1,57,Long,Immed,b2
64,target,HF,0,0.897000015,0,57,Long,Immed,b2
65,target,LF,1,0.665000021,1,57,Long,Immed,b2
66,target,LF,1,1.034000039,1,57,Long,Immed,b2
67,lure,HF,1,0.745000005,0,57,Long,Immed,b2
68,target,HF,1,0.792999983,1,57,Long,Immed,b2
69,target,HF,0,1.401000023,0,57,Long,Immed,b2
70,target,HF,1,0.736999989,1,57,Long,Immed,b2
71,target,LF,1,0.697000027,1,57,Long,Immed,b2
72,lure,HF,1,0.888999999,0,57,Long,Immed,b3
73,target,LF,1,0.760999978,1,57,Long,Immed,b3
74,lure,HF,0,0.601999998,1,57,Long,Immed,b3
75,target,LF,0,1.16900003,0,57,Long,Immed,b3
76,target,HF,1,0.768999994,1,57,Long,Immed,b3
77,target,HF,0,1.86500001,0,57,Long,Immed,b3
78,lure,LF,0,0.592999995,1,57,Long,Immed,b3
79,lure,HF,0,0.569000006,1,57,Long,Immed,b3
80,target,HF,1,0.657000005,1,57,Long,Immed,b3
81,target,LF,1,0.680999994,1,57,Long,Immed,b3
82,target,HF,0,0.680999994,0,57,Long,Immed,b3
83,target,LF,1,0.616999984,1,57,Long,Immed,b3
84,target,LF,1,0.736999989,1,57,Long,Immed,b3
85,target,HF,1,0.68900001,1,57,Long,Immed,b3
86,target,LF,1,1.47300005,1,57,Long,Immed,b3
87,lure,HF,0,1.177000046,1,57,Long,Immed,b3
88,lure,LF,0,0.657000005,1,57,Long,Immed,b3
89,lure,LF,0,0.721000016,1,57,Long,Immed,b3
90,target,HF,0,0.569999993,0,57,Long,Immed,b3
91,lure,LF,0,0.56099999,1,57,Long,Immed,b3
92,lure,HF,1,2.200999975,0,57,Long,Immed,b3
93,target,LF,1,0.906000018,1,57,Long,Immed,b3
94,lure,HF,0,0.672999978,1,57,Long,Immed,b3
95,lure,HF,0,0.768999994,1,57,Long,Immed,b3
0,lure,HF,0,1.34800005,1,57,Long,Delay,b0
1,target,HF,0,0.648999989,0,57,Long,Delay,b0
2,target,LF,0,0.745000005,0,57,Long,Delay,b0
3,lure,HF,0,0.640999973,1,57,Long,Delay,b0
4,lure,HF,0,0.704999983,1,57,Long,Delay,b0
5,lure,LF,0,0.697000027,1,57,Long,Delay,b0
6,lure,HF,0,0.665000021,1,57,Long,Delay,b0
7,lure,HF,0,0.601000011,1,57,Long,Delay,b0
8,target,LF,1,0.897000015,1,57,Long,Delay,b0
9,target,LF,1,0.953000009,1,57,Long,Delay,b0
10,lure,LF,0,1.001000047,1,57,Long,Delay,b0
11,target,HF,1,0.786000013,1,57,Long,Delay,b0
12,lure,LF,0,1.08099997,1,57,Long,Delay,b0
13,lure,HF,0,0.713,1,57,Long,Delay,b0
14,target,LF,0,0.833000004,0,57,Long,Delay,b0
15,target,LF,1,1.065000057,1,57,Long,Delay,b0
16,lure,LF,0,0.68900001,1,57,Long,Delay,b0
17,target,LF,1,0.625,1,57,Long,Delay,b0
18,lure,LF,0,0.833000004,1,57,Long,Delay,b0
19,target,LF,1,0.665000021,1,57,Long,Delay,b0
20,target,LF,1,0.768999994,1,57,Long,Delay,b0
21,target,HF,1,1.161000013,1,57,Long,Delay,b0
22,lure,LF,0,0.801999986,1,57,Long,Delay,b0
23,lure,HF,0,0.786000013,1,57,Long,Delay,b0
24,lure,HF,0,0.904999971,1,57,Long,Delay,b1
25,target,LF,1,0.616999984,1,57,Long,Delay,b1
26,target,LF,0,1.121000051,0,57,Long,Delay,b1
27,lure,HF,0,0.680999994,1,57,Long,Delay,b1
28,lure,LF,0,0.609000027,1,57,Long,Delay,b1
29,target,LF,0,0.528999984,0,57,Long,Delay,b1
30,lure,LF,1,2.000999928,0,57,Long,Delay,b1
31,lure,LF,0,0.680999994,1,57,Long,Delay,b1
32,target,LF,1,0.616999984,1,57,Long,Delay,b1
33,target,LF,1,0.657000005,1,57,Long,Delay,b1
34,target,LF,1,0.601000011,1,57,Long,Delay,b1
35,target,HF,1,0.704999983,1,57,Long,Delay,b1
36,lure,LF,0,0.648999989,1,57,Long,Delay,b1
37,lure,HF,0,0.930000007,1,57,Long,Delay,b1
38,target,HF,0,0.592999995,0,57,Long,Delay,b1
39,target,LF,0,0.86500001,0,57,Long,Delay,b1
40,lure,HF,0,0.809000015,1,57,Long,Delay,b1
41,lure,LF,0,0.648999989,1,57,Long,Delay,b1
42,lure,LF,0,0.569000006,1,57,Long,Delay,b1
43,lure,LF,0,1.121999979,1,57,Long,Delay,b1
44,lure,LF,0,0.953000009,1,57,Long,Delay,b1
45,target,HF,0,0.592999995,0,57,Long,Delay,b1
46,lure,LF,0,0.825999975,1,57,Long,Delay,b1
47,target,LF,1,1.08099997,1,57,Long,Delay,b1
48,target,HF,1,0.809000015,1,57,Long,Delay,b2
49,target,HF,0,0.873000026,0,57,Long,Delay,b2
50,target,HF,0,0.728999972,0,57,Long,Delay,b2
51,target,HF,1,0.698000014,1,57,Long,Delay,b2
52,lure,HF,0,0.810000002,1,57,Long,Delay,b2
53,target,HF,0,0.874000013,0,57,Long,Delay,b2
54,target,LF,1,0.768999994,1,57,Long,Delay,b2
55,target,HF,1,0.968999982,1,57,Long,Delay,b2
56,lure,HF,0,0.665000021,1,57,Long,Delay,b2
57,lure,HF,0,0.577000022,1,57,Long,Delay,b2
58,lure,HF,0,0.441000015,1,57,Long,Delay,b2
59,target,LF,1,0.616999984,1,57,Long,Delay,b2
60,target,HF,0,0.521000028,0,57,Long,Delay,b2
61,target,LF,1,0.586000025,1,57,Long,Delay,b2
62,target,HF,0,0.545000017,0,57,Long,Delay,b2
63,lure,HF,0,0.609000027,1,57,Long,Delay,b2
64,lure,LF,1,0.633000016,0,57,Long,Delay,b2
65,lure,HF,0,0.672999978,1,57,Long,Delay,b2
66,lure,HF,0,0.465000004,1,57,Long,Delay,b2
67,target,HF,0,0.633000016,0,57,Long,Delay,b2
68,target,LF,0,0.47299999,0,57,Long,Delay,b2
69,lure,LF,0,0.856999993,1,57,Long,Delay,b2
70,lure,HF,0,0.722000003,1,57,Long,Delay,b2
71,target,HF,0,0.522000015,0,57,Long,Delay,b2
72,lure,HF,0,0.601000011,1,57,Long,Delay,b3
73,target,HF,0,0.721000016,0,57,Long,Delay,b3
74,target,LF,1,0.760999978,1,57,Long,Delay,b3
75,target,HF,1,1.144999981,1,57,Long,Delay,b3
76,lure,LF,0,0.785000026,1,57,Long,Delay,b3
77,lure,HF,0,0.809000015,1,57,Long,Delay,b3
78,target,HF,0,1.152999997,0,57,Long,Delay,b3
79,lure,LF,0,0.713,1,57,Long,Delay,b3
80,lure,LF,0,0.681999981,1,57,Long,Delay,b3
81,lure,HF,0,0.592999995,1,57,Long,Delay,b3
82,target,HF,1,0.698000014,1,57,Long,Delay,b3
83,target,LF,0,0.736999989,0,57,Long,Delay,b3
84,lure,HF,0,0.680999994,1,57,Long,Delay,b3
85,lure,HF,0,0.721000016,1,57,Long,Delay,b3
86,target,HF,0,0.504999995,0,57,Long,Delay,b3
87,lure,LF,0,0.537999988,1,57,Long,Delay,b3
88,target,HF,0,0.569000006,0,57,Long,Delay,b3
89,target,HF,0,0.481000006,0,57,Long,Delay,b3
90,target,LF,0,0.361000001,0,57,Long,Delay,b3
91,lure,LF,0,0.792999983,1,57,Long,Delay,b3
92,lure,LF,0,0.672999978,1,57,Long,Delay,b3
93,lure,LF,0,0.528999984,1,57,Long,Delay,b3
94,target,LF,1,0.680999994,1,57,Long,Delay,b3
95,target,HF,1,0.856999993,1,57,Long,Delay,b3
0,lure,LF,0,1.251999974,1,57,Short,Delay,b0
1,target,LF,1,0.873000026,1,57,Short,Delay,b0
2,target,LF,1,0.816999972,1,57,Short,Delay,b0
3,target,HF,1,0.640999973,1,57,Short,Delay,b0
4,lure,LF,1,0.816999972,0,57,Short,Delay,b0
5,lure,LF,0,0.609000027,1,57,Short,Delay,b0
6,lure,HF,0,0.577000022,1,57,Short,Delay,b0
7,lure,LF,0,0.640999973,1,57,Short,Delay,b0
8,target,HF,1,0.704999983,1,57,Short,Delay,b0
9,target,HF,0,0.497000009,0,57,Short,Delay,b0
10,lure,LF,1,0.488999993,0,57,Short,Delay,b0
11,target,LF,0,0.672999978,0,57,Short,Delay,b0
12,target,LF,1,0.801999986,1,57,Short,Delay,b0
13,target,LF,1,0.674000025,1,57,Short,Delay,b0
14,target,HF,0,1.072999954,0,57,Short,Delay,b0
15,lure,HF,0,0.944999993,1,57,Short,Delay,b0
16,lure,HF,0,0.601000011,1,57,Short,Delay,b0
17,lure,LF,0,0.713,1,57,Short,Delay,b0
18,lure,HF,0,0.625,1,57,Short,Delay,b0
19,lure,HF,0,0.56099999,1,57,Short,Delay,b0
20,target,HF,1,0.625,1,57,Short,Delay,b0
21,lure,HF,0,0.657000005,1,57,Short,Delay,b0
22,target,LF,0,0.800999999,0,57,Short,Delay,b0
23,target,HF,0,0.648999989,0,57,Short,Delay,b0
0,lure,LF,0,1.125,1,57,Short,Immed,b0
1,lure,LF,0,0.704999983,1,57,Short,Immed,b0
2,lure,HF,0,0.713,1,57,Short,Immed,b0
3,lure,LF,0,0.681999981,1,57,Short,Immed,b0
4,target,LF,1,1.378000021,1,57,Short,Immed,b0
5,lure,HF,0,0.648999989,1,57,Short,Immed,b0
6,target,HF,1,0.697000027,1,57,Short,Immed,b0
7,target,HF,1,0.616999984,1,57,Short,Immed,b0
8,lure,LF,0,0.640999973,1,57,Short,Immed,b0
9,target,HF,1,0.792999983,1,57,Short,Immed,b0
10,lure,LF,0,0.633000016,1,57,Short,Immed,b0
11,target,HF,1,0.745000005,1,57,Short,Immed,b0
12,lure,HF,0,0.545000017,1,57,Short,Immed,b0
13,lure,LF,0,0.569000006,1,57,Short,Immed,b0
14,target,LF,1,0.961000025,1,57,Short,Immed,b0
15,lure,HF,0,0.569000006,1,57,Short,Immed,b0
16,target,HF,0,0.577000022,0,57,Short,Immed,b0
17,target,LF,1,0.648999989,1,57,Short,Immed,b0
18,lure,HF,0,0.619000018,1,57,Short,Immed,b0
19,lure,HF,1,0.873000026,0,57,Short,Immed,b0
20,target,LF,1,0.68900001,1,57,Short,Immed,b0
21,target,LF,0,0.898000002,0,57,Short,Immed,b0
22,target,HF,0,0.800999999,0,57,Short,Immed,b0
23,target,LF,1,0.800999999,1,57,Short,Immed,b0
0,lure,LF,0,0.741999984,1,58,Short,Immed,b0
